,Gender,Customer Type,Age,Price,NewUsed,Category,Product description accuracy,Manufacturer sustainability,Packaging quality,Additional options,Helpfulness of reviews and ratings,Integrity of packaging,Ease check-out procedure,Relevance of related products,Costumer insurance,Shipping delay in days,Arrival delay in days,Satisfaction
35853,Male,Premium,52.0,91.96,New,Technology,5,1,3,2,1,3,5,2,4,0,0,0
35854,Female,Not Premium,45.0,10.62,New,Technology,4,3,1,3,2,3,4,3,1,0,0,1
35855,Male,Premium,57.0,220.04,New,Technology,5,5,4,5,5,5,3,5,4,0,0,1
35856,Female,Premium,45.0,88.21,New,Technology,5,1,2,5,3,5,5,4,2,0,0,0
35857,Male,Premium,34.0,29.69,Used,Technology,4,4,3,3,4,3,2,4,3,0,0,0
35858,Female,Not Premium,28.0,123.73,New,Entertainment,5,3,2,3,5,5,3,4,2,0,0,1
35859,Male,Premium,28.0,37.73,New,Technology,3,3,4,4,4,5,3,4,4,0,0,1
35860,Female,Premium,41.0,348.24,New,Sport,3,3,3,3,3,3,2,3,3,0,0,0
35861,Female,Premium,39.0,204.49,New,Home/Kitchen,3,3,5,3,4,3,4,3,3,0,0,1
35862,Male,Premium,45.0,67.27,New,Entertainment,5,5,2,5,5,5,3,5,4,0,0,1
35863,Female,Not Premium,32.0,106.61,New,Home/Kitchen,2,2,5,3,5,2,1,3,5,0,0,0
35864,Female,Not Premium,31.667574931880107,246.19,New,Technology,2,4,2,1,3,3,4,3,4,0,0,0
35865,Male,Not Premium,31.699850778085697,85.14,New,Technology,5,4,1,3,2,4,5,5,1,0,0,1
35866,Female,Premium,66.0,23.3,New,Entertainment,4,4,2,1,1,1,1,1,2,0,0,0
35867,Male,Premium,43.923419078242226,156.81,Used,Sport,5,3,1,4,3,5,4,5,1,0,0,0
35868,Male,Premium,60.0,79.77,New,Entertainment,5,5,2,4,4,4,4,4,5,0,0,1
35869,Male,Not Premium,20.0,90.3,New,Home/Kitchen,5,4,3,5,3,4,3,4,3,0,0,1
35870,Female,Premium,34.0,116.77,New,Sport,1,2,3,5,5,5,4,5,5,0,0,1
35871,Male,Premium,32.0,21.74,New,Home/Kitchen,1,1,4,3,3,5,4,5,4,0,0,1
35872,Female,Premium,56.0,281.66,New,Home/Kitchen,4,2,3,5,5,5,5,5,5,0,0,1
35873,Male,Premium,48.0,276.01,New,Sport,4,4,2,5,5,5,4,5,5,0,0,1
35874,Female,Premium,54.0,36.8,New,Entertainment,2,4,5,4,1,3,2,4,5,1,1,0
35875,Male,Premium,41.0,10.2,New,Home/Kitchen,5,5,2,2,2,1,2,2,4,0,0,0
35876,Male,Premium,51.0,233.18,New,Sport,4,4,5,5,5,5,4,5,3,0,0,1
35877,Female,Premium,29.0,211.74,New,Home/Kitchen,3,3,5,3,5,5,5,5,5,0,0,1
35878,Female,Premium,30.0,119.15,New,Home/Kitchen,3,3,5,5,4,5,5,5,5,1,1,1
35879,Male,Premium,66.0,135.66,Used,Entertainment,4,4,3,4,2,4,5,4,4,0,0,0
35880,Female,Premium,27.0,62.61,New,Technology,4,1,4,4,5,4,4,4,4,0,0,0
35881,Female,Not Premium,18.0,81.32,New,Home/Kitchen,2,3,5,3,2,3,1,4,5,0,0,0
35882,Female,Not Premium,34.0,18.56,New,Sport,3,2,1,4,3,5,5,1,1,0,0,0
35883,Male,Premium,50.0,342.92,New,Technology,2,2,3,5,5,5,3,5,5,0,0,1
35884,Male,Premium,22.0,88.36,New,Technology,4,4,2,3,4,4,5,5,2,0,0,1
35885,Male,Premium,23.0,117.77,New,Technology,5,5,2,4,4,5,4,5,2,0,0,1
35886,Female,Premium,49.0,85.55,New,Entertainment,2,4,3,5,4,5,5,5,5,0,0,1
35887,Female,Premium,46.0,155.79,New,Technology,5,5,3,2,2,2,4,2,2,0,0,0
35888,Male,Premium,50.0,269.53,New,Technology,4,1,3,3,5,1,1,5,1,0,0,0
35889,Female,Premium,25.0,93.11,New,Home/Kitchen,5,5,4,5,2,4,3,4,4,0,0,1
35890,Male,Premium,40.0,66.21,New,Entertainment,5,2,3,5,5,5,3,5,3,0,0,0
35891,Male,Premium,68.0,102.05,New,Entertainment,4,3,4,2,3,2,1,2,4,0,0,0
35892,Male,Premium,60.0,369.69,New,Technology,1,1,1,1,1,3,1,1,1,0,0,0
35893,Female,Premium,52.0,181.72,New,Home/Kitchen,4,4,5,3,3,3,5,3,3,0,0,1
35894,Male,Premium,49.0,29.44,Used,Technology,4,4,3,1,3,1,2,1,5,0,0,0
35895,Male,Premium,45.0,260.46,New,Home/Kitchen,1,1,3,4,4,4,4,4,5,0,0,1
35896,Female,Premium,46.0,199.91,New,Home/Kitchen,4,1,2,3,5,3,5,4,2,0,0,0
35897,Male,Premium,49.0,355.05,New,Entertainment,4,4,5,4,4,4,3,4,5,0,0,1
35898,Female,Premium,53.0,259.25,Used,Technology,1,4,2,2,3,4,5,2,5,0,0,0
35899,Male,Premium,42.0,78.7,New,Sport,3,5,2,1,2,3,2,2,2,3,3,0
35900,Male,Premium,53.0,25.2,New,Home/Kitchen,1,1,4,5,5,5,5,5,4,0,0,1
35901,Male,Premium,55.0,160.6,New,Technology,5,5,3,5,5,5,5,5,5,0,0,1
35902,Female,Premium,56.0,162.64,New,Home/Kitchen,4,4,2,1,4,3,3,4,2,0,0,0
35903,Male,Not Premium,25.0,57.15,New,Technology,3,4,2,4,2,3,2,3,2,0,0,0
35904,Female,Not Premium,24.0,95.62,New,Entertainment,5,2,3,5,2,5,5,5,3,0,0,0
35905,Female,Not Premium,30.0,137.87,New,Technology,5,4,4,5,5,5,5,5,4,0,0,1
35906,Female,Premium,55.0,107.2,New,Entertainment,2,2,2,2,2,3,2,3,2,0,0,0
35907,Male,Premium,46.0,231.76,New,Technology,1,1,5,3,3,3,4,3,4,0,0,0
35908,Male,Premium,33.0,48.2,New,Entertainment,4,1,1,5,2,5,3,5,1,0,0,0
35909,Male,Premium,58.0,7.57,New,Sport,5,5,3,4,4,4,4,4,5,0,0,1
35910,Female,Not Premium,29.0,73.22,New,Technology,4,4,5,4,2,4,4,4,5,0,0,0
35911,Female,Not Premium,20.0,69.16,New,Sport,2,4,5,1,2,4,4,4,5,0,0,0
35912,Male,Not Premium,26.0,57.99,New,Entertainment,4,2,1,3,3,2,4,1,1,0,0,0
35913,Female,Premium,42.0,31.32,New,Technology,5,5,5,3,1,3,5,2,5,0,0,1
35914,Female,Premium,71.0,50.24,New,Technology,4,4,1,4,3,3,4,3,1,0,0,0
35915,Female,Premium,21.0,33.67,New,Entertainment,4,5,4,2,1,4,2,4,4,0,0,0
35916,Male,Premium,19.0,99.76,New,Entertainment,4,2,5,5,4,4,5,5,5,0,0,0
35917,Male,Premium,43.923419078242226,258.25,New,Technology,2,2,4,4,1,4,2,4,4,0,0,0
35918,Male,Premium,38.0,68.48,New,Technology,2,5,5,2,2,2,2,2,2,0,0,1
35919,Male,Premium,38.0,258.57,New,Entertainment,3,3,3,1,1,1,4,1,3,0,0,0
35920,Male,Premium,27.0,89.36,New,Technology,3,3,3,3,4,5,5,5,3,0,0,1
35921,Male,Premium,41.0,309.01,New,Home/Kitchen,4,4,2,2,2,2,2,2,4,0,0,0
35922,Male,Not Premium,35.0,279.95,New,Technology,1,1,1,4,3,4,2,3,2,0,0,0
35923,Female,Premium,41.0,111.5,New,Technology,3,3,4,5,5,5,4,5,4,0,0,1
35924,Male,Premium,58.0,33.15,Used,Entertainment,5,2,3,2,2,4,5,2,5,0,0,0
35925,Male,Premium,64.0,133.1,New,Entertainment,5,1,2,2,1,5,4,2,4,0,0,0
35926,Female,Premium,36.0,42.54,New,Entertainment,5,5,2,3,3,3,1,3,4,0,0,0
35927,Female,Not Premium,27.0,34.52,New,Technology,5,2,2,4,4,3,5,5,2,0,1,0
35928,Male,Premium,25.0,158.64,New,Home/Kitchen,4,3,3,5,4,4,4,3,4,2,2,0
35929,Male,Not Premium,24.0,23.25,New,Entertainment,0,1,2,2,5,5,1,4,2,0,0,0
35930,Male,Premium,25.0,123.9,New,Home/Kitchen,5,1,4,4,4,5,3,4,4,0,0,0
35931,Male,Premium,39.0,14.32,Used,Home/Kitchen,1,1,5,4,4,5,5,4,5,0,0,1
35932,Male,Premium,60.0,187.05,New,Home/Kitchen,5,5,1,1,1,1,3,1,1,0,0,0
35933,Female,Premium,38.0,52.73,New,Technology,3,3,2,3,4,3,2,3,2,0,0,0
35934,Male,Premium,40.0,40.64,New,Technology,4,1,2,4,3,4,5,4,2,0,0,0
35935,Female,Premium,22.0,122.86,New,Technology,3,3,2,1,5,3,1,3,2,0,0,0
35936,Male,Not Premium,39.0,53.64,New,Home/Kitchen,3,3,2,4,2,3,3,3,2,0,0,0
35937,Male,Premium,41.0,41.5,Used,Technology,3,3,4,5,5,5,5,5,5,0,0,1
35938,Female,Premium,48.0,31.47,New,Technology,3,3,2,4,4,4,4,4,5,0,0,1
35939,Female,Premium,38.0,200.42,New,Technology,2,2,4,4,5,4,1,4,1,0,0,1
35940,Female,Premium,41.0,49.07,New,Entertainment,4,4,2,2,2,2,1,2,3,0,0,0
35941,Female,Premium,38.0,71.77,Used,Home/Kitchen,4,3,5,4,2,5,3,5,5,0,0,0
35942,Male,Premium,43.923419078242226,222.24,Used,Technology,1,3,4,1,1,1,2,3,4,0,0,0
35943,Male,Premium,40.0,103.87,New,Entertainment,5,5,4,4,5,4,1,3,4,0,0,0
35944,Male,Premium,60.0,281.67,New,Sport,4,4,2,4,4,4,4,4,5,0,0,1
35945,Female,Premium,58.0,34.39,New,Home/Kitchen,2,2,3,3,5,4,2,4,3,0,0,0
35946,Male,Premium,37.0,31.49,New,Home/Kitchen,3,3,5,5,1,5,3,5,5,0,0,1
35947,Female,Premium,64.0,33.89,New,Entertainment,5,1,1,5,3,5,5,4,1,0,0,0
35948,Female,Not Premium,28.0,72.69,Used,Technology,3,3,2,4,1,3,2,4,2,0,0,0
35949,Male,Premium,34.0,90.35,New,Entertainment,4,2,3,3,3,5,5,4,3,0,0,0
35950,Female,Premium,36.0,47.48,New,Entertainment,4,2,1,4,3,4,3,5,1,0,0,0
35951,Female,Premium,51.0,13.21,New,Technology,5,2,2,4,5,5,4,5,2,0,0,0
35952,Male,Premium,24.0,218.44,New,Home/Kitchen,4,4,4,5,5,5,3,4,4,0,0,1
35953,Male,Premium,42.0,74.27,New,Home/Kitchen,3,3,5,3,2,3,4,3,4,0,0,1
35954,Female,Not Premium,20.0,49.8,New,Technology,0,4,4,2,5,4,4,2,4,0,0,0
35955,Male,Premium,67.0,37.27,New,Sport,5,5,1,3,3,3,3,3,3,0,0,0
35956,Female,Not Premium,28.0,107.76,New,Entertainment,1,1,2,4,3,4,3,4,2,0,0,0
35957,Female,Premium,51.0,186.51,New,Home/Kitchen,1,1,3,4,4,4,5,4,5,0,0,1
35958,Female,Premium,64.0,84.21,New,Entertainment,3,3,5,1,3,3,2,3,5,0,0,0
35959,Male,Premium,35.0,105.19,New,Home/Kitchen,1,3,3,1,2,4,4,4,3,0,0,0
35960,Female,Not Premium,30.0,18.7,New,Home/Kitchen,2,4,4,2,4,4,2,3,4,0,0,0
35961,Male,Premium,43.923419078242226,114.76,Used,Home/Kitchen,2,4,3,4,3,3,2,4,3,0,0,1
35962,Male,Premium,25.0,75.82,New,Technology,2,2,4,2,2,4,2,4,4,0,0,0
35963,Male,Premium,53.0,71.78,New,Technology,5,2,2,4,3,4,3,4,4,0,0,1
35964,Female,Premium,58.0,200.4,New,Other,3,3,2,1,1,3,2,1,4,0,0,0
35965,Male,Premium,50.0,198.09,New,Technology,5,5,3,4,4,4,4,4,5,0,0,1
35966,Female,Premium,35.0,326.1,New,Technology,5,5,5,4,4,4,4,4,4,0,0,1
35967,Female,Premium,45.0,48.09,New,Technology,2,2,5,2,4,3,3,3,3,6,6,1
35968,Male,Premium,48.0,24.77,New,Other,4,4,3,2,4,2,3,2,3,0,0,0
35969,Male,Not Premium,29.0,48.46,New,Technology,5,4,5,4,4,5,3,5,5,0,0,1
35970,Male,Premium,47.0,63.78,New,Home/Kitchen,5,4,5,4,2,4,4,4,5,0,0,0
35971,Male,Not Premium,31.699850778085697,67.69,New,Entertainment,4,3,5,2,3,5,3,1,5,0,0,1
35972,Female,Premium,37.0,46.12,New,Technology,4,3,1,3,3,5,3,5,1,0,0,0
35973,Male,Premium,35.0,176.88,New,Technology,5,5,3,5,5,5,3,5,3,1,0,0
35974,Male,Not Premium,29.0,40.39,New,Entertainment,3,4,2,4,2,5,5,4,2,0,0,0
35975,Female,Premium,42.0,115.26,New,Technology,1,1,2,2,5,4,2,3,2,0,1,0
35976,Male,Premium,43.923419078242226,161.22,New,Sport,4,2,2,2,1,4,5,1,2,0,0,0
35977,Female,Premium,40.0,95.8,New,Entertainment,4,3,2,5,3,4,3,4,2,0,0,0
35978,Female,Premium,35.0,267.33,New,Technology,3,3,4,4,4,3,5,4,5,0,0,1
35979,Female,Not Premium,47.0,117.51,New,Technology,5,1,2,5,5,5,4,4,2,0,0,1
35980,Male,Premium,48.0,77.98,New,Sport,4,4,4,2,2,2,2,2,4,1,1,1
35981,Female,Premium,18.0,19.31,New,Entertainment,1,3,4,4,2,3,4,3,4,0,0,0
35982,Female,Premium,43.0,146.52,New,Sport,5,5,4,4,4,4,3,4,4,0,0,1
35983,Female,Premium,23.0,42.48,New,Technology,4,5,1,5,4,5,4,5,1,0,0,0
35984,Female,Not Premium,30.0,170.54,New,Technology,2,3,1,4,5,4,3,5,1,0,0,0
35985,Male,Premium,43.923419078242226,386.61,New,Entertainment,3,3,2,4,3,3,3,3,2,0,1,0
35986,Male,Not Premium,20.0,35.51,New,Technology,0,5,5,3,2,5,5,4,5,0,0,1
35987,Female,Premium,55.0,156.97,New,Technology,4,4,3,5,5,5,5,5,5,0,0,1
35988,Female,Not Premium,54.0,124.81,New,Home/Kitchen,2,3,1,1,5,1,5,1,1,1,1,0
35989,Male,Not Premium,23.0,43.02,New,Technology,3,4,5,3,5,3,2,3,5,0,0,0
35990,Male,Premium,44.0,258.77,New,Technology,4,4,5,5,5,5,3,5,5,0,0,1
35991,Male,Not Premium,23.0,98.03,New,Technology,3,2,1,3,2,4,3,4,1,0,0,0
35992,Female,Premium,22.0,75.42,New,Technology,5,3,5,4,3,4,3,4,5,0,0,0
35993,Male,Premium,43.923419078242226,35.41,New,Technology,3,3,1,3,5,1,3,3,1,0,0,0
35994,Male,Premium,48.0,64.17,New,Home/Kitchen,2,2,2,1,1,1,4,1,2,0,0,0
35995,Male,Not Premium,29.0,84.08,New,Entertainment,2,3,1,2,5,3,3,3,1,0,0,0
35996,Male,Premium,23.0,12.04,New,Technology,4,1,5,4,5,4,4,4,5,0,0,0
35997,Female,Premium,21.0,64.06,New,Entertainment,5,1,4,4,3,5,3,5,4,0,0,0
35998,Female,Premium,53.0,91.06,New,Technology,4,2,5,4,5,4,4,5,5,0,0,0
35999,Male,Not Premium,27.0,70.1,New,Entertainment,0,2,5,4,3,2,3,4,5,0,0,0
36000,Male,Premium,43.923419078242226,150.45,New,Technology,5,4,2,3,3,4,3,5,2,0,0,0
36001,Male,Premium,49.0,320.25,New,Entertainment,1,1,3,5,5,5,3,5,5,0,0,1
36002,Female,Premium,30.0,20.4,New,Entertainment,1,1,5,1,1,5,5,5,5,0,0,1
36003,Male,Premium,40.0,35.42,New,Technology,4,3,1,4,3,4,3,5,1,0,0,0
36004,Male,Premium,38.0,216.04,New,Home/Kitchen,5,5,2,4,4,4,2,4,4,0,0,1
36005,Male,Premium,43.923419078242226,161.12,New,Home/Kitchen,3,3,1,2,1,3,2,3,1,1,1,0
36006,Female,Premium,43.9097214811653,129.25,New,Technology,3,3,3,2,5,2,3,4,3,0,0,0
36007,Male,Premium,23.0,51.39,New,Technology,3,3,2,4,4,4,2,3,2,0,0,0
36008,Female,Not Premium,24.0,4.19,New,Sport,0,3,1,5,4,4,5,5,1,0,0,0
36009,Male,Premium,58.0,37.47,New,Home/Kitchen,2,1,4,4,4,4,1,4,4,0,0,0
36010,Male,Premium,49.0,319.51,New,Sport,1,1,5,3,3,3,3,3,3,0,0,0
36011,Male,Not Premium,25.0,54.03,New,Entertainment,0,3,4,4,5,3,3,4,4,0,0,0
36012,Female,Premium,64.0,61.7,New,Home/Kitchen,5,3,5,4,5,5,3,4,5,1,1,0
36013,Male,Premium,22.0,110.05,New,Entertainment,5,2,1,3,3,5,3,5,1,1,1,0
36014,Male,Premium,41.0,30.45,New,Sport,0,3,2,5,5,4,3,5,2,0,0,0
36015,Male,Premium,27.0,167.38,New,Technology,5,2,5,3,3,4,4,4,5,0,0,0
36016,Male,Not Premium,24.0,30.17,New,Entertainment,0,1,4,3,2,3,1,2,4,0,0,1
36017,Female,Not Premium,42.0,104.01,New,Entertainment,3,3,1,4,5,2,4,2,1,0,0,0
36018,Male,Premium,49.0,281.26,New,Home/Kitchen,5,5,4,4,4,4,5,4,5,0,0,1
36019,Male,Premium,19.0,86.37,New,Entertainment,4,4,5,3,3,5,5,5,5,0,0,1
36020,Female,Premium,33.0,10.41,New,Technology,4,4,1,5,2,5,3,4,1,0,0,1
36021,Female,Premium,41.0,51.52,New,Technology,5,5,3,5,5,5,5,5,4,0,0,1
36022,Female,Premium,60.0,107.47,New,Home/Kitchen,4,4,4,5,3,5,3,2,4,0,0,1
36023,Male,Premium,65.0,52.43,New,Entertainment,3,3,5,4,4,4,5,4,5,0,0,1
36024,Female,Premium,45.0,179.59,New,Technology,4,4,2,4,4,4,5,4,3,0,0,1
36025,Female,Premium,27.0,39.41,New,Entertainment,5,4,5,4,5,5,3,4,5,0,0,0
36026,Female,Premium,26.0,190.19,New,Technology,3,3,4,4,3,4,5,2,4,0,0,1
36027,Male,Not Premium,30.0,76.01,New,Entertainment,4,4,4,2,1,3,1,4,4,0,0,0
36028,Male,Not Premium,22.0,120.51,New,Technology,3,3,3,4,3,3,1,3,3,0,0,0
36029,Female,Premium,45.0,106.31,Used,Sport,5,4,1,4,5,4,5,4,1,0,0,0
36030,Female,Premium,53.0,228.76,New,Technology,5,5,5,1,1,1,2,1,1,0,0,0
36031,Female,Premium,73.0,382.66,New,Technology,1,1,4,3,3,3,1,3,2,0,0,0
36032,Female,Premium,32.0,24.47,New,Home/Kitchen,5,3,3,5,2,5,4,4,3,0,0,0
36033,Male,Premium,58.0,10.46,New,Entertainment,1,1,4,4,4,4,4,4,3,0,0,1
36034,Female,Premium,33.0,27.05,New,Technology,4,4,5,4,4,2,1,2,5,0,0,1
36035,Male,Premium,42.0,230.05,New,Sport,1,1,5,1,1,1,3,1,2,0,0,0
36036,Female,Premium,29.0,261.2,New,Other,4,4,5,4,2,1,4,3,5,0,0,1
36037,Female,Premium,41.0,208.75,New,Technology,3,3,5,4,4,4,4,4,4,0,0,1
36038,Male,Premium,58.0,25.15,New,Entertainment,4,4,1,5,5,5,4,5,2,0,0,1
36039,Male,Premium,38.0,2.63,New,Home/Kitchen,5,5,5,3,2,5,5,4,5,0,0,0
36040,Male,Premium,69.0,42.46,New,Technology,5,3,3,5,3,4,4,5,5,0,0,0
36041,Male,Not Premium,38.0,1.93,New,Entertainment,5,3,2,4,2,5,3,4,2,0,0,1
36042,Male,Premium,43.923419078242226,22.4,New,Technology,3,4,2,3,2,3,2,4,2,0,0,0
36043,Male,Premium,43.923419078242226,44.89,New,Sport,4,5,3,3,5,5,3,4,3,0,0,0
36044,Female,Premium,53.0,160.53,New,Entertainment,5,5,3,5,5,5,4,5,5,0,0,1
36045,Female,Premium,39.0,48.1,New,Entertainment,1,1,4,2,2,2,2,2,4,1,1,0
36046,Male,Premium,33.0,199.83,New,Entertainment,1,3,2,5,5,3,5,5,4,0,0,1
36047,Male,Premium,44.0,420.98,Used,Entertainment,3,3,5,4,4,4,5,4,5,0,0,1
36048,Male,Premium,39.0,224.88,New,Entertainment,5,5,3,5,5,5,3,5,5,0,0,1
36049,Female,Premium,61.0,69.93,New,Entertainment,4,3,3,5,2,5,4,4,3,0,0,0
36050,Male,Not Premium,32.0,37.05,Used,Technology,0,4,3,1,1,5,2,4,3,0,0,0
36051,Female,Premium,52.0,118.28,New,Home/Kitchen,3,3,2,3,5,4,3,3,2,0,1,0
36052,Female,Premium,39.0,273.75,New,Entertainment,4,2,1,3,3,3,3,3,1,0,0,0
36053,Male,Premium,43.923419078242226,60.84,New,Technology,4,2,1,5,1,1,3,4,1,0,0,0
36054,Male,Premium,64.0,215.96,New,Sport,5,2,3,5,4,5,4,5,5,0,0,1
36055,Female,Not Premium,23.0,20.6,New,Technology,1,3,5,3,4,3,2,4,5,0,0,0
36056,Male,Premium,39.0,290.49,New,Home/Kitchen,4,4,2,5,5,5,4,5,3,0,0,1
36057,Male,Premium,67.0,23.87,New,Technology,1,4,2,2,3,2,3,2,2,1,1,0
36058,Male,Not Premium,20.0,43.77,New,Technology,3,3,3,3,1,4,2,3,3,0,0,0
36059,Female,Premium,69.0,44.0,New,Entertainment,5,3,4,2,3,3,5,2,4,1,1,0
36060,Female,Premium,50.0,172.1,New,Entertainment,2,2,5,5,5,5,3,5,3,0,0,1
36061,Female,Premium,42.0,310.39,New,Entertainment,5,5,4,5,5,5,5,5,3,0,0,1
36062,Female,Premium,24.0,35.27,New,Entertainment,4,4,2,4,2,3,3,4,2,0,0,0
36063,Male,Premium,62.0,24.4,New,Home/Kitchen,3,3,5,3,3,3,2,3,1,0,0,0
36064,Female,Premium,45.0,448.63,New,Technology,4,1,2,4,4,4,4,4,5,0,0,1
36065,Male,Not Premium,38.0,7.92,New,Technology,4,3,2,1,2,4,1,3,2,0,0,0
36066,Male,Premium,25.0,27.7,New,Home/Kitchen,3,2,5,4,1,4,1,5,5,0,0,1
36067,Female,Premium,31.0,326.15,New,Entertainment,1,1,5,3,3,3,1,3,5,0,0,1
36068,Female,Premium,52.0,93.43,New,Technology,2,2,3,4,3,4,1,4,3,1,1,0
36069,Male,Premium,28.0,155.87,New,Entertainment,4,4,4,3,5,4,5,5,4,0,0,1
36070,Female,Premium,43.0,14.07,New,Home/Kitchen,1,1,4,4,4,4,4,4,4,0,0,1
36071,Male,Premium,41.0,200.5,New,Sport,2,2,5,4,5,4,5,4,5,0,0,1
36072,Male,Premium,43.923419078242226,76.21,New,Home/Kitchen,5,4,2,4,5,5,5,4,2,0,0,0
36073,Male,Premium,53.0,153.77,New,Home/Kitchen,2,2,4,5,5,5,4,5,4,0,0,1
36074,Female,Premium,43.0,39.12,New,Technology,1,1,4,2,3,1,1,3,4,0,0,1
36075,Female,Premium,32.0,32.2,New,Home/Kitchen,2,2,1,1,4,3,4,4,1,0,0,0
36076,Male,Not Premium,44.0,132.54,New,Entertainment,3,4,2,3,3,1,2,3,2,0,0,0
36077,Female,Premium,50.0,139.05,New,Technology,1,3,1,2,5,3,2,2,1,0,0,0
36078,Male,Premium,50.0,293.11,New,Technology,5,4,3,5,4,5,5,5,5,0,0,0
36079,Female,Premium,70.0,66.44,New,Home/Kitchen,3,3,1,3,3,1,4,5,1,0,0,0
36080,Female,Premium,43.9097214811653,55.19,New,Sport,1,4,4,4,2,3,4,4,4,0,0,0
36081,Female,Premium,61.0,19.12,New,Home/Kitchen,5,3,4,4,1,4,4,2,4,0,0,0
36082,Female,Premium,49.0,56.76,New,Home/Kitchen,5,5,4,4,4,4,4,4,3,0,0,0
36083,Female,Premium,25.0,39.54,New,Home/Kitchen,1,3,2,4,2,3,1,4,2,0,0,0
36084,Female,Premium,48.0,2.58,New,Technology,4,2,5,2,2,2,4,2,3,0,0,1
36085,Female,Premium,52.0,228.96,New,Entertainment,3,3,5,4,4,4,5,4,3,0,0,1
36086,Female,Not Premium,25.0,18.74,New,Technology,4,2,1,4,5,5,5,5,1,0,0,1
36087,Male,Premium,39.0,56.27,New,Entertainment,1,1,4,5,5,5,3,5,5,0,0,1
36088,Male,Premium,43.923419078242226,23.19,New,Entertainment,4,4,5,5,3,5,3,4,5,0,0,1
36089,Female,Premium,50.0,194.04,New,Technology,3,3,2,5,5,5,5,5,3,0,0,1
36090,Male,Premium,22.0,53.02,New,Technology,3,2,4,3,4,3,5,4,4,0,0,1
36091,Female,Not Premium,23.0,16.02,New,Technology,5,5,3,5,2,4,3,1,3,0,0,0
36092,Male,Not Premium,22.0,55.42,New,Entertainment,4,3,4,4,4,5,5,5,4,0,0,1
36093,Female,Premium,66.0,374.32,New,Sport,2,2,2,3,3,2,4,3,2,0,0,0
36094,Female,Premium,63.0,10.04,New,Technology,1,1,4,5,5,4,5,5,3,0,0,1
36095,Male,Not Premium,30.0,6.05,New,Technology,2,3,2,3,2,4,3,4,2,0,0,0
36096,Male,Premium,55.0,174.66,New,Sport,1,1,4,4,4,4,3,4,3,0,0,1
36097,Male,Premium,43.923419078242226,58.83,New,Entertainment,3,3,3,3,1,3,2,3,3,0,0,0
36098,Male,Premium,50.0,221.21,New,Technology,3,3,5,3,3,3,3,3,5,0,0,1
36099,Female,Premium,49.0,262.21,New,Sport,2,2,4,4,5,4,4,3,4,0,0,1
36100,Male,Premium,43.0,148.38,New,Home/Kitchen,5,5,4,5,5,5,4,5,3,0,0,1
36101,Male,Premium,45.0,80.8,New,Entertainment,2,2,4,5,2,2,4,1,4,0,0,0
36102,Male,Premium,62.0,1.25,New,Entertainment,2,2,5,4,4,5,3,4,1,0,0,1
36103,Female,Premium,61.0,48.18,New,Entertainment,2,2,1,1,2,3,2,4,1,0,0,0
36104,Male,Premium,64.0,53.54,New,Sport,5,5,2,3,1,3,5,3,5,0,0,0
36105,Male,Not Premium,22.0,112.38,New,Other,2,2,3,2,1,3,1,1,3,0,0,0
36106,Male,Premium,34.0,257.92,New,Home/Kitchen,2,2,4,4,3,5,4,3,4,0,0,1
36107,Male,Premium,54.0,366.76,New,Entertainment,4,4,4,5,5,5,5,5,3,1,1,1
36108,Female,Premium,43.0,10.72,New,Technology,1,1,5,1,4,5,3,3,5,0,0,1
36109,Female,Premium,43.9097214811653,189.99,New,Other,1,3,2,3,3,3,1,4,2,0,0,1
36110,Female,Premium,58.0,23.96,New,Home/Kitchen,4,4,4,3,2,5,4,4,4,0,0,0
36111,Male,Premium,55.0,90.68,New,Entertainment,3,3,3,1,2,1,1,1,4,1,1,0
36112,Female,Premium,34.0,375.26,New,Entertainment,2,2,5,4,4,4,5,4,5,1,1,1
36113,Female,Premium,52.0,346.07,New,Entertainment,2,2,4,5,5,5,4,5,3,0,0,1
36114,Female,Not Premium,26.0,153.86,New,Technology,2,1,1,5,2,5,4,5,1,0,0,0
36115,Female,Premium,58.0,51.75,New,Technology,4,4,3,5,4,4,4,4,3,0,0,0
36116,Female,Premium,52.0,27.05,New,Entertainment,3,3,3,5,5,5,3,5,4,0,0,1
36117,Female,Premium,50.0,236.43,New,Home/Kitchen,2,2,1,2,4,1,4,2,1,0,0,0
36118,Female,Premium,33.0,202.82,New,Other,2,2,1,1,2,2,1,4,1,1,1,0
36119,Female,Premium,59.0,173.65,New,Technology,4,2,3,2,2,2,3,2,4,0,0,1
36120,Female,Premium,34.0,112.32,New,Technology,5,5,1,3,2,3,4,3,1,0,0,0
36121,Male,Premium,65.0,259.99,New,Entertainment,5,3,4,5,2,5,5,5,3,0,0,0
36122,Male,Premium,62.0,12.84,New,Home/Kitchen,4,4,5,3,3,3,2,3,2,0,0,0
36123,Male,Premium,55.0,35.58,New,Entertainment,4,1,1,1,1,5,3,1,5,0,0,0
36124,Female,Premium,53.0,182.3,New,Technology,2,2,4,1,5,1,4,1,4,0,0,0
36125,Female,Premium,25.0,28.03,New,Technology,5,3,1,3,5,4,5,4,1,0,0,0
36126,Female,Premium,56.0,181.43,New,Technology,5,5,1,4,5,5,4,5,1,0,0,0
36127,Female,Premium,53.0,376.17,Used,Entertainment,4,4,4,4,4,4,4,4,3,0,0,1
