,Age,log_price,log_arrival_delays,Gender_Male,Customer Type_Premium,Product description accuracy,Manufacturer sustainability,Packaging quality,Additional options,Helpfulness of reviews and ratings,Integrity of packaging,Ease check-out procedure,Relevance of related products,Costumer insurance,Satisfaction
37703,31.667574931880107,3.6211358020274167,0.0,0,0,3,3,3,3,2,4,4,3,3,0
37704,45.0,5.529111576792769,0.0,0,1,4,4,4,3,5,3,3,4,4,0
37705,38.0,4.25858700561615,0.0,1,1,3,3,3,5,5,5,3,5,4,1
37706,63.0,4.1956970564823886,0.0,1,1,4,4,5,1,2,1,5,1,4,0
37707,28.0,3.5931942039795284,1.0986122886681098,0,0,4,1,2,1,3,5,2,5,2,0
37708,39.0,4.991792206294776,0.0,0,1,4,4,3,3,1,3,3,3,3,0
37709,45.0,5.766976342152138,0.0,1,1,0,4,2,5,0,5,2,5,3,0
37710,49.0,4.627714150422986,0.0,0,0,3,3,3,3,4,4,1,4,3,0
37711,25.0,5.608262272798789,1.0986122886681098,0,1,5,5,4,2,5,5,4,4,4,1
37712,43.0,4.677211738853062,0.0,0,0,5,4,5,5,2,5,4,4,5,1
37713,58.0,4.934114156188513,0.0,1,1,5,2,2,3,3,3,2,3,1,0
37714,43.92341907824223,4.690521853087595,0.0,1,1,4,3,3,4,3,5,5,4,3,0
37715,42.0,4.8433205694088235,0.0,0,1,5,2,5,4,5,5,3,4,5,0
37716,43.0,2.513656063073986,0.6931471805599453,0,0,2,3,4,1,5,3,2,4,4,0
37717,18.0,5.66988092298052,0.0,0,1,3,5,4,5,3,1,3,2,4,1
37718,28.0,4.777441406928545,0.0,0,1,3,3,1,4,5,4,2,4,1,0
37719,33.0,5.837672136428001,0.0,0,1,5,5,4,5,5,4,3,4,4,1
37720,43.92341907824223,3.4852321106052293,0.0,1,1,1,4,2,3,1,4,4,3,2,0
37721,51.0,5.915635864611748,0.6931471805599453,0,1,1,1,3,3,5,3,1,3,1,1
37722,37.0,4.8989585768716335,0.0,0,0,3,3,5,4,2,2,5,1,5,0
37723,59.0,5.494500736279464,0.0,0,1,4,4,4,4,4,4,4,4,5,1
37724,46.0,4.714383270961408,0.0,0,0,5,1,1,3,4,4,5,5,1,1
37725,46.0,3.265759410767051,0.0,1,1,5,2,5,1,1,1,5,1,3,0
37726,40.0,5.043812138790813,0.6931471805599453,0,1,4,4,5,4,4,4,5,4,5,1
37727,22.0,3.7595708822364693,0.0,0,1,1,1,4,5,1,3,1,5,4,1
37728,40.0,3.774368840129351,0.0,0,1,5,3,4,3,2,1,5,2,4,0
37729,20.0,3.221272949467922,0.0,1,0,3,4,4,2,1,3,4,3,4,0
37730,36.0,5.51128936254075,0.0,0,1,1,1,2,5,5,5,5,5,5,1
37731,45.0,5.286194176745726,0.0,1,1,4,4,2,4,4,4,5,4,4,1
37732,23.0,4.1925293941308315,0.6931471805599453,0,1,3,3,2,2,4,3,3,5,2,0
37733,36.0,3.875773872753025,0.0,0,0,2,3,3,2,3,4,1,3,3,0
37734,40.0,2.307572634505085,0.0,1,1,4,4,3,5,5,5,5,5,5,1
37735,62.0,2.4561641809223462,0.0,0,1,2,3,4,4,5,2,3,3,4,0
37736,59.0,4.250065437218876,0.0,1,1,5,3,3,2,4,2,4,2,5,0
37737,44.0,5.042133961155627,0.0,1,1,5,5,3,3,3,3,3,3,3,0
37738,24.0,5.883712284613752,0.0,0,1,4,4,1,2,3,3,3,3,1,0
37739,37.0,5.777249765426953,0.0,0,1,1,1,4,5,5,5,1,5,1,1
37740,36.0,4.252629541187814,0.6931471805599453,1,1,5,5,1,2,4,1,3,2,1,0
37741,43.92341907824223,3.708682081410116,0.0,1,1,3,3,3,5,1,2,1,4,3,0
37742,31.667574931880107,4.775756486563625,0.0,0,0,4,3,4,3,1,4,4,3,4,0
37743,25.0,5.475793871678792,0.0,0,0,3,4,3,2,5,4,3,4,3,0
37744,60.0,4.105614154480332,0.6931471805599453,0,1,5,5,2,4,4,4,4,4,3,1
37745,33.0,2.7819200496686656,0.6931471805599453,1,1,4,4,2,3,5,4,2,4,2,0
37746,63.0,4.990908663912222,0.0,1,1,5,1,4,5,3,5,4,5,5,0
37747,72.0,4.942356453342962,0.0,1,1,1,1,3,2,2,2,4,2,4,0
37748,66.0,5.042521482958578,0.0,1,1,5,1,2,3,3,3,3,3,3,0
37749,44.0,5.813652805791856,0.0,0,1,2,2,2,5,5,5,5,5,4,1
37750,48.0,6.007805306696034,0.0,1,1,5,5,1,5,5,5,2,5,3,1
37751,34.0,2.9575110607337933,0.0,1,0,2,3,5,5,5,4,4,5,5,0
37752,45.0,5.117993812416755,0.0,0,1,3,3,2,5,5,5,3,5,3,1
37753,44.0,4.64477544058045,0.0,0,1,1,1,2,4,4,4,4,4,4,1
37754,24.0,5.945734695401808,1.0986122886681098,1,1,2,2,1,5,3,4,1,1,1,0
37755,24.0,4.7485776492828204,0.0,1,1,3,3,2,1,3,3,4,4,2,0
37756,22.0,5.023617328319425,0.0,0,0,2,1,4,5,5,4,3,4,4,0
37757,39.0,5.035392945221982,0.0,1,0,4,5,2,3,4,5,5,5,2,1
37758,54.0,4.424127810692517,0.0,1,1,2,2,5,2,2,2,2,2,1,0
37759,25.0,4.59066549978521,0.0,1,0,5,3,1,5,5,4,4,5,1,0
37760,68.0,4.028204759717555,0.0,0,1,5,3,3,1,1,4,3,5,3,0
37761,60.0,4.86182587983475,0.6931471805599453,1,1,5,5,2,4,4,4,2,4,4,0
37762,27.0,4.220095767527661,0.0,0,1,3,3,5,1,1,2,3,2,5,1
37763,39.0,5.604293576155459,0.0,0,1,1,1,4,5,5,5,5,5,5,1
37764,59.0,5.4438884898672555,0.0,0,1,5,5,5,5,5,5,4,5,4,1
37765,46.0,5.4830942399170555,0.0,1,1,1,1,3,5,5,5,4,5,5,1
37766,51.0,4.110381939919725,0.0,0,1,3,3,2,4,4,1,2,3,2,1
37767,20.0,2.0412203288596382,0.0,1,0,3,3,5,4,4,4,4,4,5,0
37768,44.0,5.561873228473508,0.0,0,1,5,5,5,4,4,4,3,4,5,1
37769,26.0,4.207673247529104,0.0,1,0,3,3,5,3,3,5,4,4,5,0
37770,20.0,4.2626798770413155,0.0,0,1,4,3,5,4,5,3,3,4,5,0
37771,43.9097214811653,2.7013612129514133,0.0,0,1,0,4,1,3,5,5,3,4,1,0
37772,24.0,4.152141660948318,0.6931471805599453,0,0,2,3,2,4,5,3,2,4,2,0
37773,22.0,3.3379025312898416,0.0,1,1,5,5,5,4,4,4,1,3,5,1
37774,43.9097214811653,3.9623358193017353,0.0,0,1,3,3,3,3,4,4,1,4,3,0
37775,44.0,5.505046942593991,0.0,1,1,1,1,3,4,4,4,5,4,4,1
37776,41.0,4.915884957550445,0.0,1,1,3,3,5,5,5,5,4,5,4,1
37777,25.0,5.780805242282272,0.0,0,1,3,1,3,2,4,1,1,2,3,1
37778,36.0,2.206074192613202,0.0,0,1,2,2,4,2,4,3,1,3,4,0
37779,30.0,4.3217457037889515,0.0,0,1,5,5,4,3,3,5,3,4,4,1
37780,38.0,4.760120545985914,0.0,0,0,3,4,1,3,5,3,2,4,1,0
37781,46.0,5.999779878711696,0.0,0,1,4,4,5,5,5,5,3,5,3,1
37782,42.0,4.964800757752457,0.0,1,1,2,2,1,5,5,5,4,5,4,1
37783,24.0,3.7340917969354845,0.0,1,0,4,1,1,5,5,5,3,4,1,0
37784,42.0,5.278063637520769,0.0,1,1,1,1,5,3,3,3,5,3,5,1
37785,38.0,3.6410013738694724,0.0,0,1,1,4,3,1,4,3,2,3,3,0
37786,43.92341907824223,2.829087196145044,0.0,1,1,1,2,1,1,4,2,3,2,1,0
37787,50.0,4.801476827348709,0.0,1,1,1,1,2,3,3,3,4,3,1,0
37788,35.0,5.595677455551089,0.0,1,0,1,2,2,5,3,4,5,4,2,0
37789,42.0,5.564711959856561,0.0,0,1,2,2,4,4,4,4,4,4,3,1
37790,43.9097214811653,4.8496837630384935,0.0,0,1,4,5,3,5,2,5,5,4,3,0
37791,22.0,4.718320283920748,0.0,1,1,3,4,2,4,2,3,3,4,2,0
37792,39.0,6.0490492589589095,0.0,0,1,1,1,4,5,5,5,4,5,3,1
37793,43.92341907824223,4.85779486662447,0.0,1,1,5,2,3,4,3,2,1,2,3,0
37794,44.0,4.664853188149265,0.0,0,1,5,1,4,5,5,5,3,4,4,0
37795,43.92341907824223,4.673576218652152,0.0,1,1,4,4,2,3,4,4,5,4,2,0
37796,37.0,5.880700570123127,0.0,1,1,1,1,4,4,4,4,1,4,5,1
37797,44.0,4.848508444587821,0.0,1,1,4,4,5,3,1,4,4,3,5,0
37798,55.0,4.9344739331306915,0.0,1,1,2,2,3,3,3,3,3,3,4,1
37799,53.0,4.305145590337924,0.0,1,1,5,1,3,1,1,1,5,1,5,0
37800,53.0,4.83397766692674,0.0,0,1,3,2,2,5,5,5,3,5,5,1
37801,35.0,4.392100720245356,0.0,1,1,4,4,3,2,4,4,3,3,3,1
37802,46.0,4.542230386214217,0.6931471805599453,0,1,5,1,5,5,5,5,4,5,3,1
37803,45.0,3.6888794541139363,0.0,0,1,2,2,5,4,4,4,5,4,3,1
37804,44.0,4.804840381116659,0.0,1,0,1,4,4,1,4,4,3,1,4,0
37805,35.0,4.659374240001603,0.0,0,0,4,3,3,2,2,1,3,4,3,0
37806,51.0,4.01204931949527,0.0,1,1,3,3,4,5,5,5,4,5,4,1
37807,25.0,3.639426570394406,0.0,0,1,1,1,5,2,4,3,1,5,5,1
37808,33.0,3.104586678466073,0.0,1,0,1,3,4,1,1,3,1,4,4,0
37809,45.0,3.2068032436339315,0.0,1,1,5,2,4,3,0,3,3,3,4,0
37810,48.0,5.254417724258018,0.0,0,1,5,5,3,5,5,5,5,5,5,1
37811,43.92341907824223,2.3767644911682972,0.0,1,1,1,4,2,2,1,3,2,3,2,0
37812,40.0,5.720147828742466,0.0,1,1,4,4,3,4,4,4,4,4,3,1
37813,44.0,4.998157772585143,0.0,0,1,5,5,2,3,3,3,4,3,4,1
37814,22.0,4.20484186198508,0.0,0,1,4,4,4,3,4,5,4,4,4,1
37815,36.0,4.039360253889341,0.0,1,0,1,3,4,5,3,1,5,3,4,0
37816,58.0,4.611450423945242,0.0,1,1,2,2,2,5,5,5,4,5,5,1
37817,37.0,4.589142424910894,0.0,0,1,2,2,2,1,5,3,3,2,2,0
37818,59.0,3.9510513923956245,0.0,0,1,5,5,5,5,5,5,4,5,4,1
37819,28.0,4.283862385886651,0.0,0,0,3,1,2,5,5,5,4,5,2,0
37820,34.0,4.050044303325521,0.0,1,1,5,5,3,5,5,5,3,5,5,1
37821,27.0,4.74501908110449,0.0,1,0,1,4,1,4,3,4,5,5,1,0
37822,60.0,3.7395725684294545,0.0,0,1,2,2,2,5,5,5,4,5,4,1
37823,37.0,5.25525327707701,0.0,1,1,1,1,2,5,5,5,5,5,4,1
37824,29.0,3.4232849781261603,0.0,1,0,1,3,1,3,3,4,5,5,1,0
37825,29.0,4.738826570800765,0.0,0,1,5,4,4,3,4,4,4,5,4,0
37826,30.0,5.126995095212451,0.0,1,1,4,4,5,3,4,4,5,5,5,1
37827,28.0,2.8881470628740535,0.0,1,1,4,4,1,3,2,3,4,3,1,0
37828,65.0,3.9749978045895347,0.0,1,1,5,3,3,2,4,2,2,2,2,0
37829,40.0,3.022860940942244,0.0,0,1,1,1,4,2,4,5,5,1,4,1
37830,63.0,3.5956670723917576,0.0,1,1,5,5,2,1,5,1,3,1,1,1
37831,49.0,3.99341864363214,0.0,1,1,3,3,3,1,1,1,2,1,3,0
37832,21.0,4.0210567664522685,0.0,1,1,1,3,5,1,4,2,3,3,5,0
37833,44.0,2.468946630209271,0.0,0,0,1,4,3,4,4,4,4,4,3,0
37834,56.0,4.94121375931775,0.0,1,1,4,4,2,5,2,5,5,5,5,0
37835,54.0,3.3138223021771545,0.0,0,1,5,1,2,4,3,5,5,4,2,0
37836,34.0,5.238248840081917,0.0,0,1,4,4,3,4,3,4,4,4,4,0
37837,20.0,4.229749199228304,0.0,0,0,4,4,3,4,5,3,1,4,3,0
37838,41.0,3.090132948975475,0.0,1,1,1,1,2,4,4,5,5,4,3,1
37839,34.0,2.4765384001174837,0.0,1,1,0,1,3,1,5,4,3,4,3,1
37840,43.9097214811653,3.8091039514203047,0.0,0,1,2,3,4,4,1,3,1,3,4,0
37841,41.0,5.475835739835971,0.0,1,1,3,3,1,2,2,2,2,2,2,0
37842,53.0,5.086113755272161,0.0,1,1,5,2,3,5,2,5,5,5,3,0
37843,43.0,3.0731561705187946,0.0,1,0,0,3,1,3,1,2,1,4,1,0
37844,33.0,5.509145392139597,0.0,1,1,3,3,3,5,4,5,5,5,1,1
37845,18.0,4.594614672048575,0.0,0,0,1,4,4,2,3,4,2,4,4,0
37846,26.0,4.7352330702862595,0.0,0,0,2,4,4,1,2,3,2,4,4,0
37847,18.0,3.7350471349589434,0.0,1,1,5,3,1,5,4,4,3,5,1,0
37848,26.0,3.666378188767423,0.0,1,0,0,1,1,2,5,4,5,5,1,1
37849,54.0,5.990038530829903,0.0,1,1,5,3,3,5,5,5,5,5,4,1
37850,66.0,4.86422127564072,0.0,1,1,3,3,5,4,4,4,1,4,1,0
37851,31.699850778085697,5.229235205360593,0.0,1,0,4,3,2,3,4,3,4,4,2,1
37852,36.0,2.9047128751668225,0.0,1,1,5,5,3,3,3,3,5,1,3,1
37853,55.0,4.321878461837604,0.0,0,1,4,4,2,3,3,3,4,3,2,0
37854,43.0,4.4057431612911975,0.0,0,1,5,5,4,4,2,4,5,3,4,1
37855,23.0,3.012097627640255,0.6931471805599453,1,1,5,2,2,2,5,4,4,1,2,1
37856,32.0,4.428790938649766,0.6931471805599453,1,0,3,5,2,5,2,2,4,5,2,0
37857,44.0,5.631677623121245,0.0,0,1,2,2,1,2,2,2,4,2,1,0
37858,58.0,5.330106689037444,0.0,0,1,2,2,2,3,3,3,3,3,3,1
37859,66.0,4.595220855134423,0.0,0,1,3,2,1,3,5,3,3,3,1,0
37860,42.0,4.850388291620612,0.0,1,1,3,3,4,2,2,2,2,2,3,0
37861,80.0,4.226103551734458,0.0,1,0,2,3,3,2,2,2,3,2,5,1
37862,58.0,5.110480629065972,0.0,1,1,2,2,3,3,3,3,3,3,3,0
37863,43.92341907824223,3.202746442938317,0.0,1,1,1,2,3,2,3,2,2,3,3,0
37864,49.0,2.979094632400968,0.0,0,1,4,4,3,3,2,4,4,5,3,1
37865,35.0,5.619929740262226,0.0,0,1,5,5,1,1,1,1,1,1,2,0
37866,27.0,4.49345619635809,0.0,0,0,4,2,5,1,3,3,3,3,5,0
37867,45.0,5.610387127056648,0.0,0,1,3,3,4,5,5,5,3,5,3,1
37868,66.0,2.997231149677727,0.0,0,1,5,4,2,2,3,2,2,5,2,0
37869,53.0,4.2255190127729065,0.0,0,1,2,3,3,3,4,3,1,3,3,0
37870,49.0,4.9811378233072325,0.0,0,1,3,3,5,5,5,1,4,1,5,1
37871,70.0,4.240751047315928,0.0,0,1,3,3,4,3,2,3,1,4,4,0
37872,39.0,4.94306997460049,0.0,1,1,5,5,4,4,2,3,2,3,4,1
37873,31.667574931880107,4.553034431567563,0.0,0,0,3,4,3,3,3,4,1,4,3,0
37874,39.0,5.485543542675447,0.0,1,1,0,5,3,2,2,3,1,2,1,1
37875,49.0,5.3518107389880365,0.0,1,1,4,4,5,1,1,1,1,1,3,0
37876,21.0,3.607940511608584,0.0,0,0,5,5,4,4,5,4,2,1,4,1
37877,39.0,5.719097925433975,0.0,0,1,4,4,5,4,4,4,5,4,5,1
37878,67.0,2.794839331174601,0.0,1,1,5,2,3,1,3,1,5,1,4,0
37879,30.0,3.6240742307478206,0.0,0,1,5,2,5,3,3,5,3,4,5,0
37880,48.0,2.188295946591918,0.0,1,1,5,5,5,4,4,4,4,4,3,1
37881,56.0,3.751854253275325,0.0,0,1,5,5,4,1,2,4,3,4,4,0
37882,43.92341907824223,4.711150509525323,0.0,1,1,2,3,5,2,4,2,3,2,5,0
37883,22.0,3.170525563927154,0.6931471805599453,1,1,3,3,5,1,5,4,1,4,5,0
37884,20.0,4.0814281702888735,0.0,1,0,4,3,3,2,5,3,4,3,3,0
37885,40.0,4.840874519347159,0.0,0,1,5,3,4,5,3,4,3,4,4,0
37886,40.0,4.24778070111149,0.0,1,0,3,3,5,1,3,4,3,3,5,0
37887,35.0,4.1568497675734974,0.0,1,1,4,3,4,3,4,5,3,4,4,0
37888,54.0,5.350292928138379,0.6931471805599453,1,1,2,2,4,3,5,1,4,3,4,1
37889,43.92341907824223,5.009968405108552,0.0,1,1,4,4,2,4,5,4,4,4,2,0
37890,34.0,4.1121844803504315,0.0,1,1,2,4,5,3,3,4,1,3,5,0
37891,54.0,3.883623530906448,0.0,0,1,3,3,3,5,5,5,5,5,5,1
37892,42.0,3.214867803470662,0.0,1,1,1,1,2,5,5,5,4,5,3,1
37893,22.0,3.4864572256129787,0.0,1,0,2,4,1,4,2,4,1,4,1,0
37894,60.0,3.6553226705850936,0.0,0,1,4,4,4,5,2,4,5,4,4,0
37895,35.0,4.244917420701475,0.0,1,1,5,5,3,3,5,4,5,4,3,0
37896,54.0,4.44323931884187,0.0,1,1,4,4,5,4,4,4,4,4,4,1
37897,58.0,5.38049625250568,0.0,0,1,3,3,4,4,4,4,5,4,4,1
37898,49.0,3.184284380098582,0.0,1,1,4,1,3,3,2,2,4,3,4,0
37899,46.0,5.492155683469657,0.0,1,1,2,2,3,4,4,4,5,4,3,1
37900,34.0,4.463145685958674,0.0,1,0,3,3,4,4,2,3,1,2,4,0
37901,53.0,5.3063847376257955,0.0,0,1,4,4,3,4,4,4,3,4,5,1
37902,43.9097214811653,4.170996913743183,0.0,0,1,1,1,1,3,3,4,3,3,1,0
37903,32.0,4.719480532165502,0.0,1,1,5,2,4,4,4,4,4,5,4,0
37904,28.0,3.463232772581608,0.0,0,1,2,2,3,2,4,3,4,3,3,0
37905,42.0,3.882182163417125,0.0,1,1,3,3,3,4,4,4,4,4,3,1
37906,29.0,4.72809553282539,0.0,1,0,3,3,1,3,5,4,4,3,1,0
37907,47.0,5.000315561689401,0.0,1,1,4,1,5,3,4,3,3,3,5,1
37908,40.0,4.449334754429963,0.0,0,1,5,5,4,1,2,3,2,3,4,1
37909,40.0,4.493679809954728,0.0,1,0,2,4,4,4,5,5,3,5,4,1
37910,39.0,4.516448255927287,0.0,1,1,3,3,4,5,5,5,4,5,4,1
37911,54.0,3.4809323496810087,0.0,1,0,2,1,4,3,5,4,3,4,4,0
37912,22.0,3.6184569898173904,0.0,0,0,0,2,3,1,3,4,1,5,3,0
37913,59.0,4.15997623565093,0.0,1,1,2,2,5,5,5,5,3,5,4,1
37914,47.0,3.85798911693566,0.0,0,0,4,4,4,2,1,2,1,5,4,1
37915,52.0,5.077795375938779,0.0,1,1,2,2,5,2,2,2,4,2,5,1
37916,54.0,5.371149525197707,0.0,0,1,2,2,4,5,5,5,4,5,5,1
37917,31.0,3.18924101973851,0.0,1,1,4,4,3,4,5,4,4,4,3,0
37918,46.0,5.1810529463873864,0.0,1,1,1,1,1,3,3,3,2,3,4,0
37919,48.0,3.043569602968151,0.0,1,1,5,5,2,4,4,4,4,4,3,1
37920,42.0,4.160600357999166,0.0,1,1,3,3,2,2,2,2,1,2,3,0
37921,40.0,3.9569963710708773,0.0,1,1,4,4,4,3,3,3,4,3,2,0
37922,19.0,4.292101927145895,0.0,0,1,4,4,5,5,4,3,1,5,5,0
37923,57.0,4.357477761752469,0.6931471805599453,1,1,0,2,2,2,1,2,3,2,5,0
37924,23.0,2.8507065015037334,0.0,0,0,4,5,5,3,3,5,1,5,5,0
37925,58.0,2.785628335747585,0.0,0,1,5,5,3,3,1,4,2,3,3,0
37926,21.0,4.090001812787964,0.0,1,0,1,2,1,3,2,3,2,3,1,0
37927,43.92341907824223,4.718498871295094,0.0,1,1,5,5,5,5,3,3,1,4,5,0
37928,61.0,3.896706301316253,0.0,0,1,2,2,5,5,5,5,3,5,4,1
37929,48.0,2.5368663887187113,0.0,0,1,4,1,3,5,4,5,5,5,3,0
37930,35.0,5.733082343701063,0.0,1,1,1,1,5,3,4,3,3,3,4,1
37931,49.0,4.110053855927281,0.0,1,1,1,1,2,2,2,2,1,2,3,0
37932,50.0,5.415389038133874,0.0,1,1,3,3,3,4,4,4,5,4,3,1
37933,49.0,3.714547200862514,0.0,1,1,3,3,3,5,4,5,3,5,3,1
37934,34.0,4.27874728521988,0.0,1,1,5,1,4,4,5,1,4,4,3,0
37935,49.0,5.910634029193433,0.0,1,1,1,1,4,4,4,4,3,4,5,1
37936,24.0,4.788491243115129,0.0,1,0,2,3,1,4,5,5,4,5,1,0
37937,58.0,5.573142136997261,0.0,1,1,1,1,4,4,4,4,4,4,5,1
37938,39.0,3.7278597537548204,0.0,1,1,1,1,5,4,2,1,3,4,5,1
37939,45.0,5.6384258411781945,0.0,0,1,3,3,4,4,4,4,4,4,5,1
37940,59.0,3.6978391954854084,0.0,0,1,4,4,5,5,1,1,5,4,5,1
37941,49.0,4.557239652230542,0.0,0,1,3,3,1,4,4,3,1,4,1,0
37942,25.0,5.349438146055751,0.0,1,0,0,3,3,3,5,5,2,3,2,0
37943,47.0,4.193888192558362,0.0,1,1,3,3,4,4,4,4,5,4,5,1
37944,36.0,5.750634253433434,0.0,0,1,4,4,2,4,4,4,3,4,2,0
37945,55.0,2.7459880404426023,1.3862943611198906,0,0,2,4,2,2,3,4,2,4,2,0
37946,31.0,4.694279361059867,0.0,1,1,3,5,3,1,5,2,5,5,3,1
37947,31.667574931880107,5.126995095212451,0.0,0,0,5,2,4,5,4,3,5,4,4,1
37948,43.9097214811653,4.82647204242293,0.6931471805599453,0,1,5,5,2,3,2,3,4,4,2,0
37949,45.0,3.764218810659752,0.0,1,1,2,2,5,2,2,2,1,2,2,0
37950,43.9097214811653,5.121460849185141,0.0,0,1,2,3,3,1,2,3,3,3,3,1
37951,52.0,5.905034819109594,0.0,1,1,3,3,5,3,3,3,5,3,3,1
37952,43.0,5.481097151672685,0.0,0,1,2,2,5,4,4,4,3,4,4,1
37953,23.0,4.6363781131122845,0.0,0,0,4,3,4,3,2,3,1,5,4,0
37954,65.0,4.360164387816747,0.0,1,1,3,3,4,5,2,5,1,5,1,0
37955,35.0,5.209595436487232,0.0,1,1,1,1,4,1,1,1,4,1,4,0
37956,18.0,3.242982900211434,0.0,1,0,2,3,3,4,3,3,1,4,3,0
37957,36.0,3.344979701663927,0.0,0,1,5,3,1,5,2,4,3,4,1,1
37958,41.0,2.0320878452963655,0.0,0,0,4,4,1,2,2,4,1,4,1,0
37959,30.0,4.942499198329286,0.0,1,0,2,1,2,3,5,5,4,5,2,0
37960,46.0,5.4510384535657,0.0,0,1,1,1,3,5,5,5,5,5,5,1
37961,56.0,5.423980384543694,0.0,1,1,4,4,3,2,2,2,1,2,4,0
37962,47.0,4.931231271308987,0.0,0,1,1,2,4,1,5,1,3,2,4,0
37963,47.0,5.647282667416716,0.0,1,1,3,3,4,1,1,1,2,1,2,0
37964,48.0,4.705286977322864,0.0,0,1,5,3,4,5,4,4,4,3,4,1
37965,43.0,5.735604086979157,0.0,1,1,0,5,4,2,2,2,3,2,4,1
37966,47.0,3.1780538303479458,0.0,0,1,3,3,4,3,1,4,2,4,4,1
37967,22.0,2.522523513359307,0.0,1,0,4,4,5,4,3,4,4,4,5,1
37968,34.0,5.665388086668889,0.0,0,1,2,4,5,2,2,2,3,2,3,1
37969,30.0,3.4461707473048864,0.0,1,1,0,3,1,4,1,5,4,3,1,0
37970,45.0,2.288486168614544,0.0,1,1,4,4,4,4,4,4,5,4,2,1
37971,26.0,4.715279408668121,0.0,1,0,1,3,3,3,3,4,3,3,3,0
37972,44.0,4.817374117263916,0.0,0,1,2,2,3,5,5,5,5,5,5,1
37973,43.0,5.803778627814877,0.0,0,1,5,5,4,5,5,5,5,5,5,1
37974,34.0,5.1494112432934855,0.0,1,1,5,5,3,4,4,4,3,4,5,1
37975,68.0,5.112830806410925,0.0,1,1,4,4,3,1,1,1,3,1,1,0
37976,20.0,4.486386649998124,0.0,1,0,2,4,4,1,3,4,2,1,4,0
37977,27.0,4.731890938767248,0.0,1,1,3,3,2,3,4,3,3,3,2,0
37978,43.92341907824223,4.457134107160687,0.0,1,1,4,3,2,4,5,4,5,4,2,0
37979,28.0,4.722864328804734,0.0,1,1,3,3,5,5,2,4,4,3,5,1
37980,58.0,3.6283329542459026,0.0,0,1,5,2,3,3,3,5,4,4,3,0
37981,64.0,4.140432666414855,0.0,1,0,2,2,5,5,4,4,4,4,5,1
37982,60.0,4.532384416262439,0.0,1,1,0,2,3,5,2,5,5,5,3,0
37983,46.0,4.563618758829857,0.0,1,0,3,4,4,5,2,5,3,5,4,0
37984,54.0,5.911636399748068,0.0,0,1,4,4,2,5,5,5,5,5,3,1
37985,43.9097214811653,4.768223972424389,0.0,0,1,4,3,1,3,3,3,4,2,1,0
37986,51.0,3.813969064952758,0.0,1,1,4,4,1,1,1,1,4,1,4,0
37987,35.0,3.4468078929142076,0.0,1,0,2,1,5,4,4,5,3,4,5,0
37988,43.92341907824223,5.244600084042049,0.6931471805599453,1,1,3,3,3,4,2,4,3,1,3,0
37989,44.0,4.992946431225172,0.0,1,1,1,1,5,4,4,4,5,4,3,1
37990,23.0,4.720639435794205,0.0,0,0,2,2,1,4,3,5,5,5,1,0
37991,44.0,5.925538396991815,0.0,1,1,5,5,2,5,5,5,3,5,4,1
37992,42.0,5.668431597353275,0.0,0,1,1,3,4,4,4,4,3,4,4,1
37993,54.0,5.4232304782468335,0.0,0,1,2,2,1,2,2,2,4,2,3,0
37994,26.0,5.772810901066625,0.0,0,1,4,4,4,3,3,1,5,1,4,1
37995,31.0,3.0530573401732606,0.6931471805599453,0,1,5,2,1,4,3,4,1,4,1,0
37996,56.0,4.51513606328411,0.0,0,1,5,4,1,5,3,4,2,4,1,0
37997,55.0,5.7507614758501955,0.0,1,1,5,5,3,5,5,5,5,5,3,1
37998,43.0,4.574504771677206,0.0,1,1,4,4,2,5,5,5,4,5,4,1
37999,44.0,5.755140766931343,0.0,0,1,4,4,2,4,4,4,5,4,5,1
38000,46.0,5.384724394288775,0.0,0,1,3,3,4,5,5,5,5,5,5,1
38001,43.0,5.437557433639541,0.0,0,1,2,4,1,3,4,3,1,3,1,0
38002,47.0,3.351656936102019,0.0,1,1,4,1,2,3,4,3,4,3,5,0
38003,60.0,3.185939324621936,0.0,0,1,3,4,5,4,4,4,3,4,4,1
38004,56.0,4.455509411433685,0.0,0,1,4,4,1,3,4,3,3,3,1,0
38005,53.0,5.502400415123504,0.0,0,1,4,4,4,1,1,4,4,1,1,0
38006,34.0,2.6878474937846906,0.0,0,1,0,4,5,5,3,4,3,4,5,0
38007,55.0,3.410817625039146,0.0,1,1,1,1,3,5,4,5,5,5,4,1
38008,57.0,5.243385883021818,0.0,0,1,2,2,3,5,5,5,4,5,3,1
38009,24.0,5.546660718883989,0.0,0,1,5,3,4,1,5,5,3,5,4,0
38010,35.0,3.9276994848131537,0.0,1,0,4,3,1,4,5,4,3,3,1,0
38011,65.0,3.5248888540047054,0.0,0,0,4,4,4,5,2,4,3,5,4,0
38012,41.0,2.5087859235779435,0.0,1,1,5,5,5,4,4,5,3,4,5,1
38013,24.0,4.756516938482616,0.6931471805599453,1,0,2,2,1,2,2,2,2,3,1,0
38014,56.0,4.703203926259457,0.0,1,1,2,4,1,5,4,5,3,5,2,0
38015,48.0,3.908617212293313,0.0,1,1,1,2,4,2,2,2,4,2,3,0
38016,49.0,5.01655109452556,0.6931471805599453,1,1,1,1,4,4,5,4,2,4,2,1
38017,41.0,3.139832617527748,0.0,1,1,2,2,2,4,4,4,3,4,5,1
